"","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"1842",2901,367,591,1611,367,3199,2901,1611,3199,3199
"1843",3199,3199,1611,591,1611,367,3199,367,1611,367
"1844",367,2901,2901,3199,3199,1611,1611,3199,367,2901
"1845",2407,2407,2407,2407,2407,2407,2407,2407,2407,2407
"1846",2294,2294,2294,2294,2294,2294,2294,2294,2294,2294
"1847",1705,1445,2208,1705,1705,1496,1445,1705,1705,1705
"1848",1496,1496,1496,1445,2208,1445,1496,2208,1445,1496
"1849",1445,2208,1705,2208,1445,1705,2208,1445,2208,2208
"1850",2208,1705,1445,1496,1496,2208,1705,1496,1496,1445
"1851",1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
"1852",2220,2220,2220,2220,2220,2220,2220,2220,2220,2220
"1853",1554,1554,1554,1554,1554,1554,1554,1554,1554,1554
"1854",2030,2464,2464,2030,2464,2030,2030,2030,2030,2030
"1855",2464,2030,2030,2464,2030,2464,2464,2464,2464,2464
"1856",2116,2116,2116,2116,426,426,2116,2116,2116,426
"1857",426,426,426,426,2116,2116,426,426,426,2116
"1858",2914,2914,2914,2914,2914,2914,2914,2914,2914,2914
"1859",2872,2872,2872,3038,2872,3038,2872,3038,3038,3038
"1860",3038,3038,3038,2872,3038,2872,3038,2872,2872,2872
"1861",959,959,959,959,959,959,959,959,959,959
"1862",2247,2247,2247,2247,2247,2247,2247,2247,2247,2247
"1863",1770,1770,1770,1770,1770,1770,1770,1770,1770,1770
"1864",1642,1642,1642,1642,1642,1642,1642,1642,1642,1642
"1865",2283,593,2283,638,2283,2283,593,2651,638,638
"1866",593,638,593,2651,593,2651,2283,593,2651,2651
"1867",638,2651,638,2283,2651,593,2651,638,2283,2283
"1868",2651,2283,2651,593,638,638,638,2283,593,593
"1869",2119,2119,2119,2119,2723,2723,2723,2723,2119,2723
"1870",2723,2723,2723,2723,2119,2119,2119,2119,2723,2119
"1871",3160,3160,3160,3160,3160,3160,3160,3160,3160,3160
"1872",27,27,27,27,27,27,27,27,27,27
"1873",1916,1916,1916,1916,1916,1916,1916,1916,1916,1916
"1874",2846,2846,2846,2927,2846,2846,2846,2846,2846,2927
"1875",2927,2927,2927,2846,2927,2927,2927,2927,2927,2846
"1876",1591,1591,1591,1591,1591,1591,1591,1591,1591,1591
"1877",2700,2700,2700,2700,2700,2700,2700,2700,2700,2700
"1878",2038,2038,2038,2038,2038,2038,2038,2038,2038,2038
"1879",26,299,299,1718,299,1718,1718,1718,1718,299
"1880",299,1718,1718,299,26,299,299,299,26,1718
"1881",1718,26,26,26,1718,26,26,26,299,26
"1882",1186,1186,1186,1186,1186,1186,1186,1186,1186,1186
"1883",533,533,533,533,533,533,533,533,533,533
"1884",559,2796,559,2796,559,559,559,559,559,559
"1885",2796,559,2796,559,2796,2796,2796,2796,2796,2796
"1886",633,633,633,633,633,633,633,633,633,633
"1887",36,2087,36,36,2087,36,2087,36,2087,2087
"1888",2087,36,2087,2087,36,2087,36,2087,36,36
"1889",1540,1540,1540,1540,1540,1540,1540,1540,1540,1540
"1890",3133,3133,3133,3133,3133,3133,3133,3133,3133,3133
"1891",2978,2978,2978,2978,2978,2978,2978,2978,2978,2978
"1892",2025,1771,2025,2025,2025,2025,1771,2025,1771,2025
"1893",1771,2025,1771,1771,1771,1771,2025,1771,2025,1771
"1894",2015,2015,2015,2015,2015,2015,2015,2015,2015,2015
"1895",138,138,138,138,138,138,138,138,138,138
"1896",2356,2356,2356,2356,2356,2356,2356,2356,2356,2356
"1897",2392,2392,2392,2392,2392,2392,2392,2392,2392,2392
"1898",3039,3039,3039,3039,3039,3039,3039,3039,3039,3039
"1899",1468,1468,1468,1468,1468,1468,1468,1468,1468,1468
"1900",2520,2520,2520,2520,2520,2520,2520,2520,2520,2520
"1901",1393,1393,1393,1393,1393,1393,1393,1393,1393,1393
"1902",2512,935,2774,1691,935,3010,2512,936,936,2959
"1903",935,2250,935,2512,1462,936,2250,2959,2250,936
"1904",3010,936,2512,2959,2512,2512,2774,1675,1691,1691
"1905",470,1675,470,1675,470,1462,2696,1462,470,1675
"1906",1462,2774,2557,3010,1675,2774,2557,470,2557,1462
"1907",1675,3010,1691,1462,2774,2696,1675,2512,1675,2557
"1908",936,2959,936,936,936,1691,3010,1691,3010,2250
"1909",2250,1462,3010,2696,2250,935,935,2250,2959,2696
"1910",2774,2512,2959,2250,2959,2959,2959,3010,2512,2774
"1911",1691,2696,2250,2774,2696,470,470,2774,2696,2512
"1912",2696,470,2696,935,1691,1675,1462,935,2774,470
"1913",2959,1691,1675,470,3010,2250,936,2696,935,3010
"1914",2557,2557,1462,2557,2557,2557,1691,2557,1462,935
"1915",710,2170,1902,2170,2404,2404,2404,2170,2170,1619
"1916",2170,710,2170,1578,2256,1578,1902,451,2256,1902
"1917",1578,2256,1578,1619,1619,2256,1619,1619,710,1578
"1918",2256,2404,1619,2404,710,2170,2170,2404,1619,2404
"1919",1619,1619,710,710,2170,1619,1578,1902,2404,710
"1920",451,1578,451,1902,451,451,451,710,451,2256
"1921",2404,451,2404,451,1902,710,710,1578,1578,2170
"1922",1902,1902,2256,2256,1578,1902,2256,2256,1902,451
"1923",1968,1968,2912,965,965,2912,2912,2912,342,2912
"1924",342,342,342,342,342,1709,342,342,965,342
"1925",2912,2912,1968,2912,1709,1968,965,965,1968,965
"1926",1709,1709,965,1968,1968,342,1968,1968,1709,1709
"1927",965,965,1709,1709,2912,965,1709,1709,2912,1968
"1928",2507,1410,2507,2507,2507,2507,1410,2507,2507,1410
"1929",2537,2537,2537,1041,948,1410,1488,1488,2537,948
"1930",1041,2507,1410,1410,2550,1041,1041,2550,1488,1488
"1931",1410,1488,948,2537,1041,2537,2537,2537,2550,2550
"1932",948,948,1041,1488,1488,2550,2550,1041,948,2537
"1933",2550,2550,2550,948,1410,948,2507,1410,1410,2507
"1934",1488,1041,1488,2550,2537,1488,948,948,1041,1041
"1935",2451,1212,2451,1212,481,481,481,481,481,1212
"1936",481,481,481,481,1212,2451,1212,2451,1212,481
"1937",1212,2451,1212,2451,2451,1212,2451,1212,2451,2451
"1938",1845,2929,2929,282,282,2929,2691,2691,2929,2929
"1939",2691,1337,1845,2929,1845,1845,1596,1845,1845,1845
"1940",1596,1596,1596,1596,2929,1596,1845,1596,2691,1596
"1941",282,1845,1337,1845,1596,1337,282,1337,282,1337
"1942",2929,2691,2691,1337,2691,2691,1337,282,1337,2691
"1943",1337,282,282,2691,1337,282,2929,2929,1596,282
"1944",3174,1388,1388,1984,1984,1984,1388,3174,3174,1388
"1945",1388,3174,1984,3174,3174,1388,3174,1388,1984,1984
"1946",1984,1984,3174,1388,1388,3174,1984,1984,1388,3174
"1947",1693,1693,324,324,324,324,324,324,324,1693
"1948",324,324,1693,1693,1693,1693,1693,1693,1693,324
"1949",2136,2136,2136,326,2136,326,326,2136,1820,326
"1950",1820,1820,1820,1820,1820,1820,1820,1820,326,1820
"1951",326,326,326,2136,326,2136,2136,326,2136,2136
"1952",2668,2668,311,2668,2668,2668,2668,2668,311,311
"1953",311,311,2668,311,311,311,311,311,2668,2668
"1954",1579,1579,1579,1579,1579,1579,1579,1579,1579,1579
"1955",3194,3194,214,3194,214,214,214,3194,3194,3194
"1956",214,214,3194,214,3194,3194,3194,214,214,214
"1957",1706,1706,1706,1706,1706,1706,1706,1706,1706,1706
"1958",1854,2958,2958,612,612,1965,2958,1965,1854,1854
"1959",1796,612,1796,1796,1796,2958,612,1854,1796,612
"1960",2958,1854,1965,2958,1854,1796,1854,612,1965,1965
"1961",612,1796,612,1854,2958,1854,1796,1796,2958,2958
"1962",1965,1965,1854,1965,1965,612,1965,2958,612,1796
"1963",3096,1620,1620,1620,1620,1620,3096,2762,3096,2762
"1964",2762,3096,2762,2762,2762,2762,2762,3096,2762,1620
"1965",1620,2762,3096,3096,3096,3096,1620,1620,1620,3096
"1966",590,590,590,1668,590,590,1668,1804,1668,1804
"1967",1668,1804,1804,1804,1668,1804,590,1668,590,1668
"1968",1804,1668,1668,590,1804,1668,1804,590,1804,590
"1969",1203,1203,1203,1203,1203,1203,1203,1203,1203,1203
"1970",179,179,179,179,179,179,179,179,179,179
"1971",2387,3020,2387,3020,2387,3020,2387,1818,3020,1818
"1972",1818,1818,3020,2387,3020,1818,3020,3020,1818,3020
"1973",3020,2387,1818,1818,1818,2387,1818,2387,2387,2387
"1974",2646,2646,800,2646,800,2646,800,800,2646,2646
"1975",800,800,2646,800,2646,800,2646,2646,800,800
"1976",730,2845,1600,730,2845,730,1600,2845,1600,1600
"1977",1600,1600,2845,2845,730,2845,2845,1600,2845,730
"1978",2845,730,730,1600,1600,1600,730,730,730,2845
"1979",1307,1307,1307,1628,1307,1628,1307,1307,1307,1307
"1980",1628,1628,1628,1307,1628,1307,1628,1628,1628,1628
"1981",571,3,3,3,3,571,3,571,571,571
"1982",3,571,571,571,571,3,571,3,3,3
"1983",1526,3085,1526,3085,1255,2666,2142,3085,1728,1526
"1984",2039,1728,774,2666,2039,1728,2666,2666,2039,251
"1985",2666,1255,2142,2039,1728,774,1728,1255,2666,1728
"1986",1255,251,1255,1728,251,3085,251,1526,1526,3085
"1987",774,2666,2666,1255,774,2039,1526,2039,774,2666
"1988",2142,1526,1728,774,2666,1526,1255,774,2142,1255
"1989",3085,774,251,2142,3085,251,2039,1728,251,2039
"1990",1728,2142,2039,1526,2142,1255,774,2142,3085,2142
"1991",251,2039,3085,251,1526,2142,3085,251,1255,774
"1992",2453,2453,356,1477,2453,838,1477,1790,2633,838
"1993",1477,1477,2633,1680,1284,2633,2633,435,841,1790
"1994",2633,435,2453,1284,1790,435,356,841,1680,1284
"1995",494,838,494,838,1680,841,1680,1477,356,435
"1996",838,2633,1680,2453,494,1680,838,494,1284,356
"1997",435,1284,1477,1790,1477,2453,1284,2453,435,2453
"1998",841,356,838,494,2633,494,494,1680,2453,1680
"1999",1284,1790,435,356,435,1790,841,1284,494,841
"2000",1680,494,841,435,841,1284,2453,356,1477,2633
"2001",1790,841,1284,841,356,356,1790,838,838,494
"2002",356,1680,1790,2633,838,1477,435,2633,1790,1477
"2003",2878,61,1544,397,1544,61,61,1544,61,2459
"2004",397,1437,1774,2878,2878,1437,2459,2878,1437,61
"2005",1437,2805,526,1417,2805,1544,2805,1437,2805,2878
"2006",1544,526,397,1437,1437,1417,1437,61,1774,1417
"2007",2459,1774,2805,526,1774,2878,526,2805,1544,397
"2008",1417,2459,1417,1544,2459,2805,1544,2459,526,2805
"2009",526,2878,2878,2805,526,397,1774,397,397,526
"2010",2805,1544,1437,1774,61,526,2878,1774,2878,1774
"2011",61,397,2459,2459,397,1774,1417,526,1417,1437
"2012",1774,1417,61,61,1417,2459,397,1417,2459,1544
"2013",1336,708,708,1730,84,901,901,2088,1730,84
"2014",708,2088,1038,901,1038,1730,1038,1038,901,901
"2015",1730,84,2088,1336,2088,2088,1336,1336,708,1730
"2016",1038,901,1730,2088,901,1038,708,901,1038,1038
"2017",84,1336,1336,84,1730,84,84,708,84,2088
"2018",901,1730,84,708,1336,1336,1730,84,1336,1336
"2019",2088,1038,901,1038,708,708,2088,1730,2088,708
"2020",560,560,560,2877,2877,560,2877,673,2877,2877
"2021",673,2877,673,673,560,2877,560,560,560,560
"2022",2877,673,2877,560,673,673,673,2877,673,673
"2023",1868,1455,1868,1455,1868,1455,1868,1868,3099,1868
"2024",3099,2143,2143,2143,3099,2143,3099,2143,2143,1455
"2025",2143,3099,3099,3099,1274,3099,1455,3099,1868,3099
"2026",1274,1274,1455,1274,1455,1868,1274,1455,1455,1274
"2027",1455,1868,1274,1868,2143,1274,2143,1274,1274,2143
"2028",1660,1660,1396,428,1660,1660,1660,1660,1660,1660
"2029",1703,1396,428,1613,1703,1703,1396,1703,428,3080
"2030",428,1613,3080,3080,1613,3080,1613,350,1396,428
"2031",350,3080,1660,1396,1396,1613,1703,428,350,1703
"2032",1613,350,1613,1703,3080,350,3080,1613,3080,1396
"2033",1396,428,1703,350,350,428,428,1396,1613,1613
"2034",3080,1703,350,1660,428,1396,350,3080,1703,350
"2035",1525,1525,1525,1525,672,1525,2137,1525,1525,2137
"2036",672,2137,2137,2137,2137,672,672,672,672,672
"2037",2137,672,672,672,1525,2137,1525,2137,2137,1525
"2038",809,809,2859,809,2859,2859,809,2859,809,809
"2039",2859,2859,809,2859,809,809,2859,809,2859,2859
"2040",1019,1019,1019,1019,1019,1019,1019,1019,1019,1019
"2041",2199,2199,2199,2199,2199,2199,2199,2199,2199,2199
"2042",2249,3005,3005,3005,2249,2249,1376,3005,3005,1376
"2043",1376,2249,2249,2249,3005,3005,3005,1376,2249,2249
"2044",3005,1376,1376,1376,1376,1376,2249,2249,1376,3005
"2045",1027,1092,1092,1092,2856,2856,1092,1092,1092,2856
"2046",2155,1027,2155,2155,1027,2155,2155,1027,1027,2155
"2047",2856,2856,2856,1027,1092,1092,1027,2856,2856,1027
"2048",1092,2155,1027,2856,2155,1027,2856,2155,2155,1092
"2049",745,745,745,2799,2799,2799,2799,2799,745,2799
"2050",2799,2799,2799,745,745,745,745,745,2799,745
"2051",1371,1371,1371,1371,1371,1371,1371,1371,1371,1371
"2052",2351,2351,2351,2351,2351,2351,2351,2351,2351,2351
"2053",1815,3041,2781,396,2781,3041,3041,1815,3041,3041
"2054",396,396,3041,2781,3041,2781,396,396,2781,396
"2055",3041,2781,1815,1815,396,396,2781,2781,396,1815
"2056",2781,1815,396,3041,1815,1815,1815,3041,1815,2781
"2057",380,918,380,380,918,380,380,380,380,1821
"2058",3111,1821,918,1821,1821,918,1821,3111,1821,380
"2059",1821,3111,3111,3111,3111,1821,918,918,3111,918
"2060",918,380,1821,918,380,3111,3111,1821,918,3111
"2061",1886,1886,1886,1886,1886,1886,1886,1886,1886,1886
"2062",2584,2584,2584,2584,2061,2584,2584,2584,2584,2061
"2063",2061,2061,2061,2061,2584,2061,2061,2061,2061,2584
"2064",229,1454,1454,1454,229,229,1454,1454,229,1454
"2065",1454,229,229,229,1454,1454,229,229,1454,229
"2066",2052,1994,962,962,1994,1994,2052,2052,2052,962
"2067",962,2052,1994,2052,2052,962,1994,962,962,2052
"2068",1994,962,2052,1994,962,2052,962,1994,1994,1994
"2069",1862,1862,307,2241,1862,2241,2362,1862,2362,2362
"2070",2241,2362,2241,1862,2362,2362,307,307,1862,1862
"2071",307,307,2362,2362,307,307,2241,2362,2241,307
"2072",2362,2241,1862,307,2241,1862,1862,2241,307,2241
"2073",1022,2850,3139,3139,2850,1198,3139,3139,1439,1198
"2074",1198,1022,2850,1439,1198,3139,1198,3126,3126,2850
"2075",2850,3139,1198,2850,3126,1439,1022,2850,2850,3139
"2076",3139,3126,3126,1022,3139,3126,3126,1198,3139,3126
"2077",1439,1439,1022,3126,1022,1022,2850,1439,1022,1022
"2078",3126,1198,1439,1198,1439,2850,1439,1022,1198,1439
"2079",448,1657,1657,448,448,448,1657,1657,1657,1657
"2080",1657,448,448,1657,1657,1657,448,448,448,448
"2081",59,3013,3013,59,59,59,59,59,59,59
"2082",3013,59,59,3013,3013,3013,3013,3013,3013,3013
"2083",1050,53,2625,2944,1040,1040,2944,53,1050,2944
"2084",1040,1040,53,1040,2944,53,2625,2625,2625,1050
"2085",2625,2944,2944,2625,2625,2944,53,1040,2944,53
"2086",2944,2625,1040,53,1050,2625,1040,2944,53,2625
"2087",53,1050,1050,1050,53,1050,1050,1050,1040,1040
"2088",1699,1699,707,1699,3084,707,3084,3084,2466,2466
"2089",2466,707,1699,2466,1699,2466,2466,1699,707,3084
"2090",3084,2466,3084,3084,2466,1699,707,2466,3084,1699
"2091",707,3084,2466,707,707,3084,1699,707,1699,707
"2092",938,938,853,853,853,938,938,938,938,853
"2093",853,853,938,938,938,853,853,853,853,938
"2094",1701,1712,149,2238,643,1701,1701,3051,2238,1687
"2095",1687,1687,1119,1687,1687,1687,1119,1119,1119,3051
"2096",2435,2435,472,1712,472,2435,149,1712,1701,472
"2097",1712,643,1701,149,149,3051,3051,1701,3051,1701
"2098",643,3051,2238,472,1701,2238,472,2238,472,149
"2099",1119,2238,643,3051,1712,149,643,149,643,1712
"2100",2238,472,2435,1701,2238,643,2238,2435,2435,2435
"2101",3051,149,3051,643,3051,1712,1712,472,149,2238
"2102",472,1701,1712,2435,2435,472,2435,643,1712,643
"2103",149,1119,1687,1119,1119,1119,1687,1687,1687,1119
"2104",1497,1497,1497,1071,1581,2932,1497,1497,1071,1071
"2105",1071,2932,2932,1497,1565,2323,1581,1071,1392,2323
"2106",1392,1581,1565,1392,1392,485,485,485,1101,1581
"2107",1565,485,1250,1565,1250,1101,1250,2323,485,1250
"2108",1581,1071,1581,2932,1497,1392,1071,1581,1581,1392
"2109",2323,2323,1101,1250,2323,1565,1101,1392,2323,1565
"2110",485,1101,1392,1581,1071,1581,2323,1101,2932,1101
"2111",1101,1250,2323,2323,2932,1250,1565,1250,1250,1497
"2112",2932,1392,1071,1101,485,1497,1392,1565,1497,2932
"2113",1250,1565,485,485,1101,1071,2932,2932,1565,485
"2114",257,1197,1197,181,2168,1197,1528,1237,1406,1197
"2115",1528,1237,181,1406,1528,1528,1237,181,2168,1528
"2116",1197,1528,1406,1528,1237,181,1406,2168,181,1406
"2117",1237,2168,1528,1197,181,1406,2168,1528,1197,181
"2118",2168,181,1237,2168,1406,1237,181,1406,1528,1237
"2119",181,257,257,257,1197,257,257,1197,257,257
"2120",1406,1406,2168,1237,257,2168,1197,257,1237,2168
"2121",81,1798,3189,3088,2667,81,81,3189,81,3088
"2122",1202,1202,2667,1737,3189,1798,2667,81,1202,2667
"2123",2667,2667,1202,81,1737,1737,1798,1202,3088,81
"2124",3189,3189,1737,1798,1202,1202,1737,1737,1737,1798
"2125",1798,81,81,2667,1798,3189,3189,1798,3189,3189
"2126",3088,1737,1798,3189,81,2667,3088,3088,2667,1737
"2127",1737,3088,3088,1202,3088,3088,1202,2667,1798,1202
"2128",551,551,551,551,551,551,551,1234,551,551
"2129",1234,1234,1234,1234,1234,1234,1234,551,1234,1234
"2130",3116,3116,3116,3116,3116,3116,3116,3116,3116,3116
"2131",564,564,564,564,564,564,564,564,564,564
"2132",1187,1187,1187,1187,1187,1187,1187,1187,1187,1187
"2133",2555,1949,1949,1949,1949,2555,1949,1949,1949,1949
"2134",1949,2555,2555,2555,2555,1949,2555,2555,2555,2555
"2135",2065,119,2065,1990,573,295,2935,1353,119,295
"2136",1990,1837,1990,2065,1837,1277,1837,1277,1277,1990
"2137",295,2935,1353,3035,2935,1353,1277,2935,2935,2065
"2138",958,2065,958,573,1990,2065,958,3035,1990,573
"2139",573,958,573,295,295,573,573,2065,958,119
"2140",2935,1990,3035,958,3035,1837,2065,119,2065,1277
"2141",3035,3035,119,1837,2065,119,1990,1837,295,1837
"2142",1353,1277,295,1353,958,2935,295,573,3035,958
"2143",119,295,1277,119,119,3035,1353,295,1353,1353
"2144",1277,573,1837,1277,1277,1990,119,958,1837,3035
"2145",1837,1353,2935,2935,1353,958,3035,1990,573,2935
"2146",3009,2369,1882,3009,1882,2472,3009,1882,3009,3009
"2147",2369,1882,2880,2472,2472,2880,2472,2670,2673,2880
"2148",2670,2880,2369,2670,2369,2670,2670,2880,2880,1882
"2149",2673,2670,3009,1882,2880,1882,1882,2673,2472,2670
"2150",1882,2673,2673,2880,3009,2673,2369,2369,2670,2369
"2151",2472,2472,2472,2673,2673,3009,2673,2472,2369,2673
"2152",2880,3009,2670,2369,2670,2369,2880,3009,1882,2472
"2153",54,296,1875,761,54,54,761,1875,54,2275
"2154",761,309,1288,1875,296,1278,296,309,2275,1288
"2155",1278,1288,1278,1288,1278,2275,1278,1658,1288,1278
"2156",1288,1278,54,309,38,1875,2275,296,761,761
"2157",1875,1658,38,38,2275,38,38,1278,309,1875
"2158",1658,1875,309,296,761,1658,1658,38,38,1658
"2159",38,761,2275,1278,1658,1288,1288,2275,1875,309
"2160",309,2275,761,2275,1288,309,1875,761,1658,296
"2161",296,54,296,54,1875,296,54,54,296,54
"2162",2275,38,1658,1658,309,761,309,1288,1278,38
"2163",75,2884,75,75,2526,1900,75,2232,15,2526
"2164",2232,1900,15,143,2232,2884,1900,1900,1900,15
"2165",2884,143,2232,2884,1900,2232,2884,2884,143,1900
"2166",1900,2232,1900,1900,2884,15,15,2526,2884,2884
"2167",2526,2526,2526,2232,15,2526,2526,75,2526,75
"2168",15,75,2884,2526,75,143,143,15,2232,2232
"2169",143,15,143,15,143,75,2232,143,75,143
"2170",1109,1109,1109,1109,1109,1109,1109,1109,1109,1109
"2171",3019,3019,3019,3019,3019,3019,3019,3019,3019,3019
"2172",669,669,669,669,669,669,669,669,669,669
"2173",1260,1260,1260,1260,1260,1260,1260,1260,1260,1260
"2174",1652,1652,1652,1652,1652,1652,1652,1652,1652,1652
"2175",1960,1438,1153,1960,1153,1153,1153,1153,1960,1960
"2176",1153,630,630,1153,630,2950,630,630,2950,1438
"2177",2950,1960,1438,1438,1438,630,1438,1438,1438,630
"2178",1438,1153,1960,630,1960,1960,1960,1960,1153,1153
"2179",630,2950,2950,2950,2950,1438,2950,2950,630,2950
"2180",2630,2630,2630,2630,2630,2630,2630,2630,2630,2630
"2181",966,966,966,2579,966,966,2579,2579,2579,966
"2182",2579,2579,2579,966,2579,2579,966,966,966,2579
"2183",1930,731,731,1764,2565,1764,1764,983,1764,2565
"2184",1764,983,983,1550,1930,731,2565,731,1550,1550
"2185",731,1930,1764,1930,1764,2565,731,1930,2565,983
"2186",983,1764,1550,2565,983,983,983,1550,1930,1930
"2187",1550,2565,1930,731,1550,1930,1550,2565,983,731
"2188",2565,1550,2565,983,731,1550,1930,1764,731,1764
"2189",2789,2789,2789,2789,2789,2789,2789,2789,2789,2789
"2190",155,155,155,155,155,155,99,99,99,155
"2191",99,99,99,99,99,99,155,155,155,99
"2192",427,1080,1080,427,1080,427,427,1080,427,427
"2193",1080,427,427,1080,1088,1080,1080,427,1080,1080
"2194",1088,1088,1088,1088,427,1088,1088,1088,1088,1088
"2195",415,415,415,102,102,102,415,415,415,102
"2196",102,102,102,415,415,415,102,102,102,415
"2197",514,514,514,514,514,514,2029,1766,514,514
"2198",2029,2029,2029,2029,1766,2029,1766,2029,2029,2029
"2199",1766,1766,1766,1766,2029,1766,514,514,1766,1766
"2200",2138,3006,373,373,2138,373,373,1316,373,3006
"2201",1883,1883,1883,2138,1883,1883,1883,3006,1316,2138
"2202",3006,373,2138,1883,373,3006,1316,373,2138,373
"2203",373,2138,1316,3006,3006,2138,3006,1883,1883,1883
"2204",1316,1316,3006,1316,1316,1316,2138,2138,3006,1316
"2205",1733,1733,1733,1226,1733,1226,1733,1226,1733,1733
"2206",2031,1226,1226,1733,1226,1733,1226,2031,2031,1226
"2207",1226,2031,2031,2031,2031,2031,2031,1733,1226,2031
"2208",255,255,2023,2023,2403,2403,2023,255,2023,255
"2209",975,975,1697,527,2172,975,1697,2403,1697,2172
"2210",2403,2403,527,255,255,527,2403,975,255,2403
"2211",2172,1697,2172,2172,527,2172,527,2172,2172,975
"2212",1697,2172,975,975,1697,255,2172,527,2403,527
"2213",527,527,2403,1697,975,1697,975,1697,527,1697
"2214",2023,2023,255,2403,2023,2023,255,2023,975,2023
"2215",1752,1752,1752,1752,1752,1752,1286,2221,1286,2166
"2216",2221,2221,2221,2166,2166,2221,2221,2166,1752,2221
"2217",1286,1286,2166,1286,2221,1286,2166,1286,2166,1752
"2218",2166,2166,1286,2221,1286,2166,1752,1752,2221,1286
"2219",984,984,984,984,984,984,984,984,984,984
"2220",635,635,635,635,635,635,635,635,635,635
"2221",313,313,313,313,313,313,313,313,313,313
"2222",561,561,561,561,561,561,561,561,561,561
"2223",2930,2930,2930,2930,2930,2930,2930,2930,2930,2930
"2224",1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
"2225",1551,1551,1551,1551,1551,1551,1551,1551,1551,1551
"2226",332,1508,1508,1508,332,1508,332,1508,332,332
"2227",1508,332,332,332,1508,332,1508,332,1508,1508
"2228",106,106,106,106,106,106,106,106,106,106
"2229",834,834,834,834,834,834,834,834,834,834
"2230",655,655,655,655,655,655,655,655,655,655
"2231",175,175,175,175,175,175,175,175,175,175
"2232",2687,2687,2687,2687,2687,2687,2687,2687,2687,2687
"2233",1315,1315,1315,1315,1315,1315,1315,1315,1315,1315
"2234",807,807,807,807,807,807,807,807,807,807
"2235",1987,556,556,556,1987,556,556,1987,1987,556
"2236",556,1987,1987,1987,556,1987,1987,556,556,1987
"2237",521,521,521,521,521,521,521,521,521,521
"2238",2223,2223,2223,2223,2223,2223,2223,2223,2223,2223
"2239",511,511,511,511,511,511,511,511,511,511
"2240",2702,2702,2702,2702,2702,2702,2702,2702,2702,2702
"2241",1325,2176,2176,1325,2176,2176,2176,2176,2176,2176
"2242",2176,1325,1325,2176,1325,1325,1325,1325,1325,1325
"2243",1569,1569,1569,1569,1569,1569,1569,1569,1569,1569
"2244",2444,2444,2444,2444,2444,2444,2139,2139,2444,2444
"2245",2139,2139,2139,2139,2139,2139,2444,2444,2139,2139
"2246",2204,2204,2204,2204,2204,2204,2204,2204,2204,2204
"2247",595,153,595,595,595,153,595,595,153,153
"2248",153,595,1543,1543,153,595,1543,153,595,1543
"2249",1543,1543,153,153,1543,1543,153,1543,1543,595
"2250",1493,1493,1493,1493,1493,1493,1493,1493,1493,1493
"2251",1001,1001,1001,1001,1001,1001,1001,1001,1001,1001
"2252",1954,1954,1954,1954,1954,1954,1954,1954,1954,1954
"2253",3031,3031,3130,3031,3031,3031,3031,3130,3130,3031
"2254",3130,3130,3031,3130,3130,3130,3130,3031,3031,3130
"2255",2744,2744,2744,2744,2744,2744,2744,2744,2744,2744
"2256",2239,2239,2239,2239,2239,2239,2239,2239,2239,2239
"2257",1899,1899,1899,1899,1899,1899,1899,1899,1899,1899
"2258",2396,2396,2396,2396,2396,2396,2396,2396,2396,2396
"2259",690,690,690,690,690,690,690,690,690,690
"2260",1631,1631,1631,1631,1631,1631,1631,1631,1631,1631
"2261",3153,3153,3153,3153,3153,3153,3153,3153,3153,3153
"2262",2865,2865,2865,2865,2865,2865,2865,2865,2865,2865
"2263",2226,1695,2226,2226,2226,2226,2226,2226,2226,2226
"2264",1695,2226,1695,1695,1695,1695,1695,1695,1695,1695
"2265",587,587,587,587,587,587,587,587,587,587
"2266",1181,1181,1181,987,1181,987,987,1181,987,1181
"2267",987,987,987,1181,987,1181,1181,987,1181,987
"2268",2838,2838,2838,2838,2838,2838,2838,2838,2838,2838
"2269",2089,2089,2089,2322,2089,2089,2089,2089,2322,2089
"2270",2322,2322,2322,2089,2322,2322,2322,2322,2089,2322
"2271",3015,3015,165,165,165,165,165,165,165,3015
"2272",165,165,3015,3015,3015,3015,3015,3015,3015,165
"2273",1161,1161,1161,1161,1161,2578,1161,2578,1161,1161
"2274",2578,2578,2578,2578,2578,1161,2578,1161,2578,2578
"2275",1297,1297,1297,1297,1297,1297,1297,1297,1297,1297
"2276",150,150,150,150,150,150,150,150,150,150
"2277",544,544,544,544,544,544,544,544,544,544
"2278",3000,756,134,3091,1871,3000,1323,756,3091,3000
"2279",3091,3091,3091,1323,1323,3091,3000,3091,1323,3091
"2280",1871,1871,1871,1871,134,756,134,134,134,756
"2281",134,134,1323,756,3000,1871,1871,1871,1871,134
"2282",1323,1323,3000,134,3091,1323,3091,1323,3000,1323
"2283",756,3000,756,3000,756,134,756,3000,756,1871
"2284",686,686,686,686,686,686,686,686,686,686
"2285",2371,2371,2371,2371,2371,2371,2371,2371,2371,2371
"2286",850,850,850,850,850,850,850,850,850,850
"2287",19,19,19,19,19,19,19,19,19,19
"2288",1978,1978,1978,1978,1978,1978,1978,1978,1978,1978
"2289",1623,1623,1623,1623,1623,1623,1623,1623,1623,1623
